n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.6506695722541886,16.4344324350443109,353.7304316422881811,4.6563484781100177,5.3628922098137206,0.7406573295593262,2.3801527023315430,3.9558453559875488,5.0957856178283691,5.6178078651428223,5.7271246910095215,5.7308106422424316,5.7319426536560059
0.9385041560722178,191.1724437780206358,19.6865475069917721,6.9613944793029745,3.3373255637432879,0.3051047325134277,0.5098528861999512,0.7185463905334473,0.9150576591491699,1.1016979217529297,1.2757339477539062,1.4383039474487305,1.5902700424194336
0.7299872839160251,128.5338649291126956,154.9828992421591352,3.5166688945175104,6.2360702797929521,0.4397823810577393,1.0145030021667480,1.5129103660583496,1.9286422729492188,2.2705502510070801,2.5569157600402832,2.7987809181213379,3.0109300613403320
0.5355053326905802,112.6736103106526343,193.8188114017218027,2.2767886996820570,4.6995843485873001,0.4187643527984619,1.0772402286529541,1.6127004623413086,1.9480459690093994,2.1623399257659912,2.3173491954803467,2.4406902790069580,2.5437200069427490
0.3866388734885485,265.2301373361287915,302.8574887471138481,5.8007138510420440,2.6789404269372858,0.2156224250793457,0.2796769142150879,0.3479666709899902,0.3950405120849609,0.4323406219482422,0.4695582389831543,0.5017967224121094,0.5318226814270020
0.3000000000000000,0.0010000000000000,400.0000000000000000,5.9171967335671471,7.0000000000000000,0.8450775146484375,3.1678318977355957,5.6215920448303223,7.8513817787170410,9.4837036132812500,10.2384777069091797,10.3152236938476562,10.3195648193359375
0.9025985493055142,0.0010000000000000,400.0000000000000000,6.2756019144705979,2.7345348775335028,0.5855407714843750,1.5324344635009766,2.2209043502807617,2.3462924957275391,2.3509235382080078,2.3499097824096680,2.3516016006469727,2.3513708114624023
0.7355043613826850,149.5999281218886097,250.9895965871116630,4.4458238548199658,6.5495578084606230,0.4195957183837891,0.8943238258361816,1.2997198104858398,1.6547870635986328,1.9658384323120117,2.2391929626464844,2.4792842864990234,2.6922993659973145
0.8278002979010943,0.0010000000000000,200.0960494609523721,7.0000000000000000,7.0000000000000000,1.1022963523864746,4.1161398887634277,7.5717740058898926,10.8574352264404297,13.2458629608154297,14.3195743560791016,14.5079822540283203,14.5119915008544922
1.0000000000000000,0.0010000000000000,400.0000000000000000,3.0198045571626220,7.0000000000000000,0.7511942386627197,2.6401231288909912,4.7654647827148438,6.7058649063110352,8.0626630783081055,8.5458841323852539,8.5317993164062500,8.5301170349121094
1.0000000000000000,300.0000000000000000,0.0010000000000000,2.0000000000000000,2.0000000000000000,0.0823760032653809,0.1465706825256348,0.2057805061340332,0.2597532272338867,0.3147041797637939,0.3676629066467285,0.4198770523071289,0.4715847969055176
0.5676442137517526,298.7943194730154914,379.6478774631453348,2.2683395042586421,3.1073289946004294,0.1203002929687500,0.1530597209930420,0.1778728961944580,0.2130570411682129,0.2451736927032471,0.2728629112243652,0.2995238304138184,0.3247082233428955
1.0000000000000000,300.0000000000000000,0.0010000000000000,2.0000000000000000,7.0000000000000000,0.1566791534423828,0.2223958969116211,0.3187072277069092,0.4230136871337891,0.5192461013793945,0.6173872947692871,0.7165269851684570,0.8144674301147461
0.3747746390898662,288.1348213070330644,269.3639834886605513,2.2847623924919764,5.3375570344690217,0.2532403469085693,0.4978258609771729,0.6784098148345947,0.8343694210052490,0.9722979068756104,1.0947136878967285,1.2034938335418701,1.3010778427124023
1.0000000000000000,0.0010000000000000,0.0010000000000000,7.0000000000000000,7.0000000000000000,1.5235638618469238,5.5207715034484863,10.7506904602050781,16.3525581359863281,22.5514049530029297,23.0697917938232422,23.0594444274902344,23.0592956542968750
0.7942990860010273,291.3732615096028553,399.9999883462708681,4.0281014449933590,7.0000000000000000,0.2812566757202148,0.3524360656738281,0.4835805892944336,0.6061992645263672,0.7249221801757812,0.8385987281799316,0.9510483741760254,1.0573191642761230
1.0000000000000000,0.0010000000000000,0.0010000000000000,7.0000000000000000,4.5505448748111901,1.5191540718078613,5.3324828147888184,9.9644927978515625,14.4318904876708984,18.9332561492919922,23.0244045257568359,23.0641250610351562,23.0619163513183594
0.5689611866484892,300.0000000000000000,400.0000000000000000,5.8980567591473481,7.0000000000000000,0.3543581962585449,0.5884957313537598,0.7963056564331055,0.9777665138244629,1.1403660774230957,1.2989912033081055,1.4497718811035156,1.5920162200927734
0.3165878114756066,3.6774839766962839,359.1388634719779702,2.0573012147978011,6.9660320412642740,0.6564040184020996,2.3442633152008057,4.2513818740844727,5.9651155471801758,7.1268234252929688,7.4241790771484375,7.4132566452026367,7.4224538803100586
0.3000000000000000,0.0010000000000000,0.0010000000000000,7.0000000000000000,7.0000000000000000,1.5229077339172363,5.5154042243957520,10.7260246276855469,16.2702789306640625,22.4247989654541016,23.0644550323486328,23.0597553253173828,23.0571689605712891
0.9951043857872464,184.1606339984087128,173.6645103397379444,2.0483584097176557,6.7251965922929466,0.1579475402832031,0.2718040943145752,0.3987751007080078,0.5249853134155273,0.6480526924133301,0.7706723213195801,0.8909883499145508,1.0084803104400635
0.8457641955696045,173.7034479551429627,71.2122028329835786,3.1449353601727967,4.9325691289795150,0.3323080539703369,0.5983808040618896,0.8618586063385010,1.1036727428436279,1.3268973827362061,1.5314247608184814,1.7180173397064209,1.8889863491058350
1.0000000000000000,0.0010000000000000,0.0010000000000000,2.0000000000000000,7.0000000000000000,1.3317933082580566,4.4696192741394043,8.5057601928710938,12.9272975921630859,17.7935314178466797,23.1117877960205078,27.9517021179199219,28.0376796722412109
