n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.4089678919300848,237.3110436828445131,107.0359537448391904,6.0162632237225022,3.7908921906151196,0.4717888832092285,0.9983987808227539,1.4016962051391602,1.6835427284240723,1.8929190635681152,2.0602731704711914,2.1999092102050781,2.3212146759033203
0.4838780481368303,240.7455498172389525,2.6183895766735077,2.1852709939703345,6.5789444074034691,0.3421969413757324,0.8255650997161865,1.2740139961242676,1.6460738182067871,1.9464898109436035,2.1938228607177734,2.4014635086059570,2.5786237716674805
0.9952233311720191,183.2395191336348717,124.4807504117488861,3.6045148670673370,3.2288166908547282,0.2328977584838867,0.3618209362030029,0.5147368907928467,0.6549379825592041,0.7833573818206787,0.9074833393096924,1.0238230228424072,1.1342480182647705
0.8515752070583402,102.7601768739316697,162.4524191021919250,6.2093241121619940,5.4518863353878260,0.4949860572814941,1.1069555282592773,1.6240744590759277,2.0581364631652832,2.4235291481018066,2.7335228919982910,2.9978442192077637,3.2369780540466309
0.4822957531549036,198.5933725253371733,388.1664462387561798,5.9613888133317232,6.4486827263608575,0.4392709732055664,1.0322527885437012,1.4952864646911621,1.8422207832336426,2.1139850616455078,2.3374910354614258,2.5238189697265625,2.6822996139526367
0.4700958314351737,126.3613777970038541,106.2403488904237747,3.0877834213897586,4.7975189452990890,0.5776777267456055,1.6224656105041504,2.5020904541015625,3.0156507492065430,3.2725830078125000,3.4315381050109863,3.5548148155212402,3.6572422981262207
0.6695708751678466,84.0943649028837825,321.4411735534667969,6.9108949303627014,3.0948738455772400,0.3834881782531738,0.7421088218688965,0.9927401542663574,1.1722507476806641,1.3068675994873047,1.4128904342651367,1.4989356994628906,1.5708026885986328
0.3930966408923268,19.0832727062348297,85.4364916682243347,6.2561796167865396,5.9791790070012212,1.1643671989440918,4.1557331085205078,7.3507461547851562,10.0663042068481445,11.7860212326049805,12.4671087265014648,12.6095380783081055,12.6754732131958008
0.4622821447439491,91.7988658727789471,215.3353001922369003,4.2312485007569194,3.2026356114074588,0.5377755165100098,1.3173751831054688,1.8934307098388672,2.1760683059692383,2.3055982589721680,2.3922605514526367,2.4615850448608398,2.5218386650085449
0.4249310481362045,67.7215266598481804,131.2963537871837616,2.5492028500884771,4.4287725612521172,0.6983201503753662,2.1816592216491699,3.4736447334289551,4.1975393295288086,4.4026546478271484,4.4458289146423340,4.4741663932800293,4.5007286071777344
0.6191934424452483,231.1200172005994489,4.3565161526203156,6.2763404780998826,2.2098338631913066,0.2190866470336914,0.3878936767578125,0.5427999496459961,0.6795473098754883,0.8057823181152344,0.9220170974731445,1.0280346870422363,1.1264362335205078
0.6769575080834329,37.7675323464805288,303.5219762474298477,4.0845637377351522,3.9777560653164983,0.5975871086120605,1.5784354209899902,2.3733329772949219,2.8084082603454590,2.9897885322570801,3.0712828636169434,3.1240077018737793,3.1691761016845703
0.3989585093222558,27.0616883295821076,179.2080860584974289,5.9304638607427478,3.8174169305711985,0.9218268394470215,2.8143849372863770,4.5491642951965332,5.6899342536926270,6.1704964637756348,6.3329148292541504,6.3986468315124512,6.4274973869323730
